D:\B.Harish\Data Collection\IMG\center_2021_01_16_15_20_05_554.jpg,D:\B.Harish\Data Collection\IMG\left_2021_01_16_15_20_05_554.jpg,D:\B.Harish\Data Collection\IMG\right_2021_01_16_15_20_05_554.jpg,0,0,0,2.881134
D:\B.Harish\Data Collection\IMG\center_2021_01_16_15_20_05_672.jpg,D:\B.Harish\Data Collection\IMG\left_2021_01_16_15_20_05_672.jpg,D:\B.Harish\Data Collection\IMG\right_2021_01_16_15_20_05_672.jpg,0,0,0,2.846486
D:\B.Harish\Data Collection\IMG\center_2021_01_16_15_20_05_790.jpg,D:\B.Harish\Data Collection\IMG\left_2021_01_16_15_20_05_790.jpg,D:\B.Harish\Data Collection\IMG\right_2021_01_16_15_20_05_790.jpg,0,0,0,2.812253
D:\B.Harish\Data Collection\IMG\center_2021_01_16_15_20_05_908.jpg,D:\B.Harish\Data Collection\IMG\left_2021_01_16_15_20_05_908.jpg,D:\B.Harish\Data Collection\IMG\right_2021_01_16_15_20_05_908.jpg,0,0,0,2.778433
D:\B.Harish\Data Collection\IMG\center_2021_01_16_15_20_06_027.jpg,D:\B.Harish\Data Collection\IMG\left_2021_01_16_15_20_06_027.jpg,D:\B.Harish\Data Collection\IMG\right_2021_01_16_15_20_06_027.jpg,0,0,0,2.74502
D:\B.Harish\Data Collection\IMG\center_2021_01_16_15_20_06_147.jpg,D:\B.Harish\Data Collection\IMG\left_2021_01_16_15_20_06_147.jpg,D:\B.Harish\Data Collection\IMG\right_2021_01_16_15_20_06_147.jpg,0,0,0,2.712009
D:\B.Harish\Data Collection\IMG\center_2021_01_16_15_20_06_266.jpg,D:\B.Harish\Data Collection\IMG\left_2021_01_16_15_20_06_266.jpg,D:\B.Harish\Data Collection\IMG\right_2021_01_16_15_20_06_266.jpg,0,0.3575985,0,3.062489
D:\B.Harish\Data Collection\IMG\center_2021_01_16_15_20_06_385.jpg,D:\B.Harish\Data Collection\IMG\left_2021_01_16_15_20_06_385.jpg,D:\B.Harish\Data Collection\IMG\right_2021_01_16_15_20_06_385.jpg,0,0,0,3.161355
D:\B.Harish\Data Collection\IMG\center_2021_01_16_15_20_06_504.jpg,D:\B.Harish\Data Collection\IMG\left_2021_01_16_15_20_06_504.jpg,D:\B.Harish\Data Collection\IMG\right_2021_01_16_15_20_06_504.jpg,0,0,0,3.123698
D:\B.Harish\Data Collection\IMG\center_2021_01_16_15_20_06_629.jpg,D:\B.Harish\Data Collection\IMG\left_2021_01_16_15_20_06_629.jpg,D:\B.Harish\Data Collection\IMG\right_2021_01_16_15_20_06_629.jpg,-0.3,0,0,3.076483
D:\B.Harish\Data Collection\IMG\center_2021_01_16_15_20_06_748.jpg,D:\B.Harish\Data Collection\IMG\left_2021_01_16_15_20_06_748.jpg,D:\B.Harish\Data Collection\IMG\right_2021_01_16_15_20_06_748.jpg,0,0,0,3.016235
D:\B.Harish\Data Collection\IMG\center_2021_01_16_15_20_06_869.jpg,D:\B.Harish\Data Collection\IMG\left_2021_01_16_15_20_06_869.jpg,D:\B.Harish\Data Collection\IMG\right_2021_01_16_15_20_06_869.jpg,-0.15,0,0,2.976369
D:\B.Harish\Data Collection\IMG\center_2021_01_16_15_20_06_990.jpg,D:\B.Harish\Data Collection\IMG\left_2021_01_16_15_20_06_990.jpg,D:\B.Harish\Data Collection\IMG\right_2021_01_16_15_20_06_990.jpg,-0.45,0,0,2.923436
D:\B.Harish\Data Collection\IMG\center_2021_01_16_15_20_07_112.jpg,D:\B.Harish\Data Collection\IMG\left_2021_01_16_15_20_07_112.jpg,D:\B.Harish\Data Collection\IMG\right_2021_01_16_15_20_07_112.jpg,0,0,0,2.850903
D:\B.Harish\Data Collection\IMG\center_2021_01_16_15_20_07_230.jpg,D:\B.Harish\Data Collection\IMG\left_2021_01_16_15_20_07_230.jpg,D:\B.Harish\Data Collection\IMG\right_2021_01_16_15_20_07_230.jpg,0,0,0,2.814555
D:\B.Harish\Data Collection\IMG\center_2021_01_16_15_20_07_350.jpg,D:\B.Harish\Data Collection\IMG\left_2021_01_16_15_20_07_350.jpg,D:\B.Harish\Data Collection\IMG\right_2021_01_16_15_20_07_350.jpg,-0.3,0,0,2.770629
D:\B.Harish\Data Collection\IMG\center_2021_01_16_15_20_07_472.jpg,D:\B.Harish\Data Collection\IMG\left_2021_01_16_15_20_07_472.jpg,D:\B.Harish\Data Collection\IMG\right_2021_01_16_15_20_07_472.jpg,-0.6000001,0.1838193,0,2.823466
D:\B.Harish\Data Collection\IMG\center_2021_01_16_15_20_07_593.jpg,D:\B.Harish\Data Collection\IMG\left_2021_01_16_15_20_07_593.jpg,D:\B.Harish\Data Collection\IMG\right_2021_01_16_15_20_07_593.jpg,0,0.1735719,0,3.118561
D:\B.Harish\Data Collection\IMG\center_2021_01_16_15_20_07_715.jpg,D:\B.Harish\Data Collection\IMG\left_2021_01_16_15_20_07_715.jpg,D:\B.Harish\Data Collection\IMG\right_2021_01_16_15_20_07_715.jpg,-0.15,0,0,3.099061
D:\B.Harish\Data Collection\IMG\center_2021_01_16_15_20_07_837.jpg,D:\B.Harish\Data Collection\IMG\left_2021_01_16_15_20_07_837.jpg,D:\B.Harish\Data Collection\IMG\right_2021_01_16_15_20_07_837.jpg,-0.45,0,0,3.043968
D:\B.Harish\Data Collection\IMG\center_2021_01_16_15_20_07_959.jpg,D:\B.Harish\Data Collection\IMG\left_2021_01_16_15_20_07_959.jpg,D:\B.Harish\Data Collection\IMG\right_2021_01_16_15_20_07_959.jpg,-0.8000001,0,0,2.962789
D:\B.Harish\Data Collection\IMG\center_2021_01_16_15_20_08_080.jpg,D:\B.Harish\Data Collection\IMG\left_2021_01_16_15_20_08_080.jpg,D:\B.Harish\Data Collection\IMG\right_2021_01_16_15_20_08_080.jpg,0,0,0,2.835106
D:\B.Harish\Data Collection\IMG\center_2021_01_16_15_20_08_208.jpg,D:\B.Harish\Data Collection\IMG\left_2021_01_16_15_20_08_208.jpg,D:\B.Harish\Data Collection\IMG\right_2021_01_16_15_20_08_208.jpg,-0.3,0,0,2.793594
D:\B.Harish\Data Collection\IMG\center_2021_01_16_15_20_08_277.jpg,D:\B.Harish\Data Collection\IMG\left_2021_01_16_15_20_08_277.jpg,D:\B.Harish\Data Collection\IMG\right_2021_01_16_15_20_08_277.jpg,-0.45,0,0,2.767546
D:\B.Harish\Data Collection\IMG\center_2021_01_16_15_20_08_346.jpg,D:\B.Harish\Data Collection\IMG\left_2021_01_16_15_20_08_346.jpg,D:\B.Harish\Data Collection\IMG\right_2021_01_16_15_20_08_346.jpg,-0.6500001,0,0,2.728224
D:\B.Harish\Data Collection\IMG\center_2021_01_16_15_20_08_413.jpg,D:\B.Harish\Data Collection\IMG\left_2021_01_16_15_20_08_413.jpg,D:\B.Harish\Data Collection\IMG\right_2021_01_16_15_20_08_413.jpg,0,0,0,2.68399
D:\B.Harish\Data Collection\IMG\center_2021_01_16_15_20_08_482.jpg,D:\B.Harish\Data Collection\IMG\left_2021_01_16_15_20_08_482.jpg,D:\B.Harish\Data Collection\IMG\right_2021_01_16_15_20_08_482.jpg,-0.2,0,0,2.659213
D:\B.Harish\Data Collection\IMG\center_2021_01_16_15_20_08_552.jpg,D:\B.Harish\Data Collection\IMG\left_2021_01_16_15_20_08_552.jpg,D:\B.Harish\Data Collection\IMG\right_2021_01_16_15_20_08_552.jpg,-0.35,0,0,2.636452
D:\B.Harish\Data Collection\IMG\center_2021_01_16_15_20_08_626.jpg,D:\B.Harish\Data Collection\IMG\left_2021_01_16_15_20_08_626.jpg,D:\B.Harish\Data Collection\IMG\right_2021_01_16_15_20_08_626.jpg,-0.5500001,0.2203884,0,2.795012
D:\B.Harish\Data Collection\IMG\center_2021_01_16_15_20_08_692.jpg,D:\B.Harish\Data Collection\IMG\left_2021_01_16_15_20_08_692.jpg,D:\B.Harish\Data Collection\IMG\right_2021_01_16_15_20_08_692.jpg,-0.7,0.4210419,0,3.079696
D:\B.Harish\Data Collection\IMG\center_2021_01_16_15_20_08_821.jpg,D:\B.Harish\Data Collection\IMG\left_2021_01_16_15_20_08_821.jpg,D:\B.Harish\Data Collection\IMG\right_2021_01_16_15_20_08_821.jpg,0,0.4101531,0,3.833271
D:\B.Harish\Data Collection\IMG\center_2021_01_16_15_20_08_951.jpg,D:\B.Harish\Data Collection\IMG\left_2021_01_16_15_20_08_951.jpg,D:\B.Harish\Data Collection\IMG\right_2021_01_16_15_20_08_951.jpg,-0.3,0.0152307,0,3.9585
D:\B.Harish\Data Collection\IMG\center_2021_01_16_15_20_09_093.jpg,D:\B.Harish\Data Collection\IMG\left_2021_01_16_15_20_09_093.jpg,D:\B.Harish\Data Collection\IMG\right_2021_01_16_15_20_09_093.jpg,0,0,0,3.873979
D:\B.Harish\Data Collection\IMG\center_2021_01_16_15_20_09_202.jpg,D:\B.Harish\Data Collection\IMG\left_2021_01_16_15_20_09_202.jpg,D:\B.Harish\Data Collection\IMG\right_2021_01_16_15_20_09_202.jpg,-0.2,0,0,3.821601
D:\B.Harish\Data Collection\IMG\center_2021_01_16_15_20_09_337.jpg,D:\B.Harish\Data Collection\IMG\left_2021_01_16_15_20_09_337.jpg,D:\B.Harish\Data Collection\IMG\right_2021_01_16_15_20_09_337.jpg,-0.5000001,0,0,3.751603
D:\B.Harish\Data Collection\IMG\center_2021_01_16_15_20_09_405.jpg,D:\B.Harish\Data Collection\IMG\left_2021_01_16_15_20_09_405.jpg,D:\B.Harish\Data Collection\IMG\right_2021_01_16_15_20_09_405.jpg,-0.7,0,0,3.695916
D:\B.Harish\Data Collection\IMG\center_2021_01_16_15_20_09_535.jpg,D:\B.Harish\Data Collection\IMG\left_2021_01_16_15_20_09_535.jpg,D:\B.Harish\Data Collection\IMG\right_2021_01_16_15_20_09_535.jpg,0,0,0,3.609463
D:\B.Harish\Data Collection\IMG\center_2021_01_16_15_20_09_610.jpg,D:\B.Harish\Data Collection\IMG\left_2021_01_16_15_20_09_610.jpg,D:\B.Harish\Data Collection\IMG\right_2021_01_16_15_20_09_610.jpg,0,0,0,3.579771
D:\B.Harish\Data Collection\IMG\center_2021_01_16_15_20_09_681.jpg,D:\B.Harish\Data Collection\IMG\left_2021_01_16_15_20_09_681.jpg,D:\B.Harish\Data Collection\IMG\right_2021_01_16_15_20_09_681.jpg,0,0,0,3.550386
D:\B.Harish\Data Collection\IMG\center_2021_01_16_15_20_09_751.jpg,D:\B.Harish\Data Collection\IMG\left_2021_01_16_15_20_09_751.jpg,D:\B.Harish\Data Collection\IMG\right_2021_01_16_15_20_09_751.jpg,0,0,0,3.528507
D:\B.Harish\Data Collection\IMG\center_2021_01_16_15_20_09_823.jpg,D:\B.Harish\Data Collection\IMG\left_2021_01_16_15_20_09_823.jpg,D:\B.Harish\Data Collection\IMG\right_2021_01_16_15_20_09_823.jpg,0,0,0,3.49954
D:\B.Harish\Data Collection\IMG\center_2021_01_16_15_20_09_892.jpg,D:\B.Harish\Data Collection\IMG\left_2021_01_16_15_20_09_892.jpg,D:\B.Harish\Data Collection\IMG\right_2021_01_16_15_20_09_892.jpg,0,0,0,3.477971
D:\B.Harish\Data Collection\IMG\center_2021_01_16_15_20_09_958.jpg,D:\B.Harish\Data Collection\IMG\left_2021_01_16_15_20_09_958.jpg,D:\B.Harish\Data Collection\IMG\right_2021_01_16_15_20_09_958.jpg,-0.15,0,0,3.454088
D:\B.Harish\Data Collection\IMG\center_2021_01_16_15_20_10_027.jpg,D:\B.Harish\Data Collection\IMG\left_2021_01_16_15_20_10_027.jpg,D:\B.Harish\Data Collection\IMG\right_2021_01_16_15_20_10_027.jpg,-0.35,0,0,3.415456
D:\B.Harish\Data Collection\IMG\center_2021_01_16_15_20_10_101.jpg,D:\B.Harish\Data Collection\IMG\left_2021_01_16_15_20_10_101.jpg,D:\B.Harish\Data Collection\IMG\right_2021_01_16_15_20_10_101.jpg,-0.5500001,0,0,3.370717
D:\B.Harish\Data Collection\IMG\center_2021_01_16_15_20_10_172.jpg,D:\B.Harish\Data Collection\IMG\left_2021_01_16_15_20_10_172.jpg,D:\B.Harish\Data Collection\IMG\right_2021_01_16_15_20_10_172.jpg,0,0,0,3.328137
D:\B.Harish\Data Collection\IMG\center_2021_01_16_15_20_10_242.jpg,D:\B.Harish\Data Collection\IMG\left_2021_01_16_15_20_10_242.jpg,D:\B.Harish\Data Collection\IMG\right_2021_01_16_15_20_10_242.jpg,0,0,0,3.300078
D:\B.Harish\Data Collection\IMG\center_2021_01_16_15_20_10_312.jpg,D:\B.Harish\Data Collection\IMG\left_2021_01_16_15_20_10_312.jpg,D:\B.Harish\Data Collection\IMG\right_2021_01_16_15_20_10_312.jpg,-0.15,0,0,3.27757
D:\B.Harish\Data Collection\IMG\center_2021_01_16_15_20_10_383.jpg,D:\B.Harish\Data Collection\IMG\left_2021_01_16_15_20_10_383.jpg,D:\B.Harish\Data Collection\IMG\right_2021_01_16_15_20_10_383.jpg,-0.35,0,0,3.241078
D:\B.Harish\Data Collection\IMG\center_2021_01_16_15_20_10_450.jpg,D:\B.Harish\Data Collection\IMG\left_2021_01_16_15_20_10_450.jpg,D:\B.Harish\Data Collection\IMG\right_2021_01_16_15_20_10_450.jpg,-0.5000001,0,0,3.209906
D:\B.Harish\Data Collection\IMG\center_2021_01_16_15_20_10_523.jpg,D:\B.Harish\Data Collection\IMG\left_2021_01_16_15_20_10_523.jpg,D:\B.Harish\Data Collection\IMG\right_2021_01_16_15_20_10_523.jpg,0,0,0,3.166291
D:\B.Harish\Data Collection\IMG\center_2021_01_16_15_20_10_590.jpg,D:\B.Harish\Data Collection\IMG\left_2021_01_16_15_20_10_590.jpg,D:\B.Harish\Data Collection\IMG\right_2021_01_16_15_20_10_590.jpg,-0.15,0,0,3.145289
D:\B.Harish\Data Collection\IMG\center_2021_01_16_15_20_10_660.jpg,D:\B.Harish\Data Collection\IMG\left_2021_01_16_15_20_10_660.jpg,D:\B.Harish\Data Collection\IMG\right_2021_01_16_15_20_10_660.jpg,-0.35,0,0,3.11068
D:\B.Harish\Data Collection\IMG\center_2021_01_16_15_20_10_729.jpg,D:\B.Harish\Data Collection\IMG\left_2021_01_16_15_20_10_729.jpg,D:\B.Harish\Data Collection\IMG\right_2021_01_16_15_20_10_729.jpg,0,0,0,3.084239
D:\B.Harish\Data Collection\IMG\center_2021_01_16_15_20_10_799.jpg,D:\B.Harish\Data Collection\IMG\left_2021_01_16_15_20_10_799.jpg,D:\B.Harish\Data Collection\IMG\right_2021_01_16_15_20_10_799.jpg,-0.2,0,0,3.056156
D:\B.Harish\Data Collection\IMG\center_2021_01_16_15_20_10_869.jpg,D:\B.Harish\Data Collection\IMG\left_2021_01_16_15_20_10_869.jpg,D:\B.Harish\Data Collection\IMG\right_2021_01_16_15_20_10_869.jpg,-0.35,0,0,3.030356
D:\B.Harish\Data Collection\IMG\center_2021_01_16_15_20_10_937.jpg,D:\B.Harish\Data Collection\IMG\left_2021_01_16_15_20_10_937.jpg,D:\B.Harish\Data Collection\IMG\right_2021_01_16_15_20_10_937.jpg,-0.5000001,0,0,3.001478
D:\B.Harish\Data Collection\IMG\center_2021_01_16_15_20_11_004.jpg,D:\B.Harish\Data Collection\IMG\left_2021_01_16_15_20_11_004.jpg,D:\B.Harish\Data Collection\IMG\right_2021_01_16_15_20_11_004.jpg,0,0,0,2.960214
D:\B.Harish\Data Collection\IMG\center_2021_01_16_15_20_11_073.jpg,D:\B.Harish\Data Collection\IMG\left_2021_01_16_15_20_11_073.jpg,D:\B.Harish\Data Collection\IMG\right_2021_01_16_15_20_11_073.jpg,-0.15,0,0,2.940583
D:\B.Harish\Data Collection\IMG\center_2021_01_16_15_20_11_144.jpg,D:\B.Harish\Data Collection\IMG\left_2021_01_16_15_20_11_144.jpg,D:\B.Harish\Data Collection\IMG\right_2021_01_16_15_20_11_144.jpg,-0.35,0,0,2.908418
D:\B.Harish\Data Collection\IMG\center_2021_01_16_15_20_11_211.jpg,D:\B.Harish\Data Collection\IMG\left_2021_01_16_15_20_11_211.jpg,D:\B.Harish\Data Collection\IMG\right_2021_01_16_15_20_11_211.jpg,-0.5000001,0,0,2.880868
D:\B.Harish\Data Collection\IMG\center_2021_01_16_15_20_11_341.jpg,D:\B.Harish\Data Collection\IMG\left_2021_01_16_15_20_11_341.jpg,D:\B.Harish\Data Collection\IMG\right_2021_01_16_15_20_11_341.jpg,-0.2,0,0,2.821756
D:\B.Harish\Data Collection\IMG\center_2021_01_16_15_20_11_471.jpg,D:\B.Harish\Data Collection\IMG\left_2021_01_16_15_20_11_471.jpg,D:\B.Harish\Data Collection\IMG\right_2021_01_16_15_20_11_471.jpg,0,0.1980264,0,2.910599
D:\B.Harish\Data Collection\IMG\center_2021_01_16_15_20_11_610.jpg,D:\B.Harish\Data Collection\IMG\left_2021_01_16_15_20_11_610.jpg,D:\B.Harish\Data Collection\IMG\right_2021_01_16_15_20_11_610.jpg,-0.2,0.1725324,0,3.308902
D:\B.Harish\Data Collection\IMG\center_2021_01_16_15_20_11_719.jpg,D:\B.Harish\Data Collection\IMG\left_2021_01_16_15_20_11_719.jpg,D:\B.Harish\Data Collection\IMG\right_2021_01_16_15_20_11_719.jpg,0,0,0,3.278595
D:\B.Harish\Data Collection\IMG\center_2021_01_16_15_20_11_834.jpg,D:\B.Harish\Data Collection\IMG\left_2021_01_16_15_20_11_834.jpg,D:\B.Harish\Data Collection\IMG\right_2021_01_16_15_20_11_834.jpg,-0.25,0,0,3.239977
D:\B.Harish\Data Collection\IMG\center_2021_01_16_15_20_11_951.jpg,D:\B.Harish\Data Collection\IMG\left_2021_01_16_15_20_11_951.jpg,D:\B.Harish\Data Collection\IMG\right_2021_01_16_15_20_11_951.jpg,0,0,0,3.179545
D:\B.Harish\Data Collection\IMG\center_2021_01_16_15_20_12_072.jpg,D:\B.Harish\Data Collection\IMG\left_2021_01_16_15_20_12_072.jpg,D:\B.Harish\Data Collection\IMG\right_2021_01_16_15_20_12_072.jpg,-0.3,0.3625476,0,3.521654
D:\B.Harish\Data Collection\IMG\center_2021_01_16_15_20_12_193.jpg,D:\B.Harish\Data Collection\IMG\left_2021_01_16_15_20_12_193.jpg,D:\B.Harish\Data Collection\IMG\right_2021_01_16_15_20_12_193.jpg,0,0.0008997023,0,3.60012
D:\B.Harish\Data Collection\IMG\center_2021_01_16_15_20_12_313.jpg,D:\B.Harish\Data Collection\IMG\left_2021_01_16_15_20_12_313.jpg,D:\B.Harish\Data Collection\IMG\right_2021_01_16_15_20_12_313.jpg,-0.3,0,0,3.535473
D:\B.Harish\Data Collection\IMG\center_2021_01_16_15_20_12_433.jpg,D:\B.Harish\Data Collection\IMG\left_2021_01_16_15_20_12_433.jpg,D:\B.Harish\Data Collection\IMG\right_2021_01_16_15_20_12_433.jpg,0,0.3622044,0,3.852648
D:\B.Harish\Data Collection\IMG\center_2021_01_16_15_20_12_554.jpg,D:\B.Harish\Data Collection\IMG\left_2021_01_16_15_20_12_554.jpg,D:\B.Harish\Data Collection\IMG\right_2021_01_16_15_20_12_554.jpg,-0.3,0,0,3.939183
